province,school_name,major_name,normalized_major_name,level,requirement_type,requirement_subjects,requirement_text
北京,北京理工大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,微电子科学与工程,微电子科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,光电信息科学与工程,光电信息科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,电子封装技术,电子封装技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,人工智能,人工智能,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,自动化,自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,自动化(中外合作办学),自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,计算机科学与技术,计算机科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,软件工程,软件工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,数据科学与大数据技术,数据科学与大数据技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,网络空间安全,网络空间安全,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,密码科学与技术,密码科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,化学工程与工艺,化学工程与工艺,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,制药工程,制药工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,能源化学工程,能源化学工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,航空航天工程,航空航天工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,航空航天工程(中外合作办学),航空航天工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,江 飞行器设计与工程,江飞行器设计与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,飞行器动力工程,飞行器动力工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,武器系统与工程,武器系统与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,浙 武器发射工程,浙武器发射工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,探测制导与控制技术,探测制导与控制技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,弹药工程与爆炸技术,弹药工程与爆炸技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,特种能源技术与工程,特种能源技术与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,装甲车辆工程,装甲车辆工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,信息对抗技术,信息对抗技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,智能无人系统技术,智能无人系统技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,生物医学工程,生物医学工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,安全工程,安全工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,会计学(中外合作办学),会计学,本科,NONE,[],不提科目要求
北京,北京理工大学,工业工程,工业工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京理工大学,设计学类,设计学类,本科,NONE,[],不提科目要求
北京,北京科技大学,社会科学试验班,社会科学试验班,本科,NONE,[],不提科目要求
北京,北京科技大学,工科试验班类,工科试验班类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,理科试验班,理科试验班,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,外国语言文学类,外国语言文学类,本科,NONE,[],不提科目要求
北京,北京科技大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,应用物理学,应用物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,应用化学,应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,生物技术,生物技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,机械类,机械类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,材料科学与工程,材料科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,能源动力类,能源动力类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,储能科学与工程,储能科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,江 通信工程,江通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,自动化类,自动化类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,浙 土木类,浙土木类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京科技大学,管理科学与工程类,管理科学与工程类,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京科技大学,工商管理类,工商管理类,本科,NONE,[],不提科目要求
北京,北京化工大学,工科试验班（绿色化工与生物医 药）,工科试验班,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,工科试验班（先进材料与绿色化 学）,工科试验班,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,工科试验班（宏德书院）,工科试验班,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,理科试验班（数学、物理电子与 管理）,理科试验班,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,法学（卓越实验班）,法学,本科,NONE,[],不提科目要求
北京,北京化工大学,社会体育指导与管理,社会体育指导与管理,本科,NONE,[],不提科目要求
北京,北京化工大学,英语,英语,本科,NONE,[],不提科目要求
北京,北京化工大学,机械设计制造及其自动化(中外合 作办学),机械设计制造及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,工业设计(中外合作办学),工业设计,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,自动化类（高端装备与智能制 造）,自动化类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,化工与制药类(中外合作办学)（中 法精英工程教育试验班）,化工与制药类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,生物工程(中外合作办学),生物工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京化工大学,工商管理类（新文科经管法）,工商管理类,本科,NONE,[],不提科目要求
北京,北京工商大学,经济学,经济学,本科,NONE,[],不提科目要求
北京,北京工商大学,经济统计学,经济统计学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,财政学,财政学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,金融学类,金融学类,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,金融学,金融学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,江 金融工程,江金融工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,保险学,保险学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,精算学,精算学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,浙 金融科技,浙金融科技,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
北京,北京工商大学,经济与贸易类,经济与贸易类,本科,NONE,[],不提科目要求
北京,北京工商大学,国际经济与贸易,国际经济与贸易,本科,NONE,[],不提科目要求
北京,北京工商大学,贸易经济,贸易经济,本科,NONE,[],不提科目要求
北京,北京工商大学,法学,法学,本科,NONE,[],不提科目要求
北京,北京工商大学,外国语言文学类,外国语言文学类,本科,NONE,[],不提科目要求
北京,北京工商大学,英语,英语,本科,NONE,[],不提科目要求
北京,北京工商大学,西班牙语,西班牙语,本科,NONE,[],不提科目要求
北京,北京工商大学,商务英语,商务英语,本科,NONE,[],不提科目要求
北京,北京工商大学,新闻传播学类,新闻传播学类,本科,NONE,[],不提科目要求
北京,北京工商大学,新闻学,新闻学,本科,NONE,[],不提科目要求
北京,北京工商大学,广告学,广告学,本科,NONE,[],不提科目要求
北京,北京工商大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京工商大学,信息与计算科学,信息与计算科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
北京,北京工商大学,化学,化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
